context	cell_line	target_gene	shift_percentile	dependency_percentile	endpoint_category	evidence_role	category_interpretation
Jurkat day 7	Jurkat	NOP9	0.13692946058091288		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NOS1AP	0.19264967397747482		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NPB	0.14048606994665086		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NPEPPS	0.11855364552459988		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NPLOC4	0.8879668049792531		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NPM3	0.5435684647302904		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NR2C2AP	0.5749851807943094		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NRF1	0.8464730290456431		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NSF	0.6324836988737403		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NSMCE2	0.3805572021339656		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUB1	0.46235921754593956		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUBP2	0.3076467101363367		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUDC	0.13337285121517486		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUDCD3	0.5334914048606995		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUFIP1	0.6633076467101363		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUMA1	0.978067575577949		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUP35	0.3746295198577356		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUP43	0.6437462951985774		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NUS1	0.36099585062240663		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	NVL	0.6698280972139893		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OIP5	0.16064018968583285		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OLFML3	0.2033195020746888		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OPA1	0.32957913455838767		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OR1D2	0.49259039715471253		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OR1E2	0.07587433313574392		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OR2T29	0.3811499703615886		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OR2T5	0.21873147599288678		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OR4K1	0.3799644339063426		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OR4N2	0.43627741553052757		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OR7A17	0.2821576763485477		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ORC3	0.5210432720806165		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	ORC6	0.7397747480735033		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OSGEP	0.3515115589804386		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OSTC	0.34321280379371666		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OTOP1	0.15589804386484885		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OTX1	0.3070539419087137		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OVCA2	0.34024896265560167		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	OXA1L	0.7954949614700652		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PABPC1	0.8316538233550682		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PABPC4	0.6520450503852994		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PAF1	0.965619442797866		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PAFAH1B1	0.3906342620035566		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PALB2	0.3017190278601067		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PAM16	0.9561351511558981		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PARS2	0.22228808535862477		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PAXBP1	0.8577356253704801		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PC	0.11381149970361588		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PCBP1	0.6763485477178424		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PCID2	0.4344991108476586		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PDAP1	0.5714285714285714		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PDCD2	0.3793716656787196		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PDCD6	0.11025489033787789		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PDCD6IP	0.08298755186721991		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PDHA1	0.37107291049199764		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PDPK1	0.5631298162418494		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PEF1	0.6022525192649674		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PELP1	0.6384113811499703		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PET117	0.1908713692946058		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PFDN1	0.5791345583876705		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PFDN4	0.21932424422050978		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PFDN5	0.6484884410195614		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PFN1	0.17071724955542383		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PGAM5	0.6793123888559573		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PGK1	0.42442205097806757		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PGS1	0.4214582098399526		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PHAX	0.5032602252519265		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PHF12	0.5969176052163604		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PHF5A	0.5838767042086545		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PI4KA	0.5761707172495554		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PIAS1	0.6455245998814464		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PIGH	0.7136929460580913		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PIK3C3	0.42620035566093656		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PIK3R4	0.45287492590397155		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PITRM1	0.32009484291641965		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PKM	0.08713692946058091		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PKMYT1	0.2803793716656787		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PLEKHN1	0.44457617071724953		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PLK1	0.5655008891523414		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PMF1	0.6757557794902194		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PMPCA	0.7012448132780082		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
Jurkat day 7	Jurkat	PMPCB	0.2857142857142857		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
