pathway	ES	NES	pval	padj	log2err	size	n_genes_in_set	direction	leading_edge	context	contrast_id	positive_category	negative_category	collection	ranking_method	claim_boundary	padj_within_context_contrast
Signaling By Hippo R-HSA-2028269	-0.826161313796185	-1.46805735803117	0.0160111922897559	0.197981873356808	0.141766537975907	20	20	down	SAV1;YWHAE;WWTR1;YWHAB;TJP2;AMOTL2;MOB1B;LATS2;LATS1;WWC1;YAP1;STK24;STK4;NPHP4;AMOTL1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.19798187335680775
Signaling By Insulin Receptor R-HSA-74752	-0.457211201723811	-0.993381040725427	0.483752137876595	0.784587859017738	0.0189209233051137	77	77	down	ATP6V1D;MAPK1;ATP6V1C1;HRAS;ATP6V1A;PDPK1;ATP6V0C;GAB2;FGFR1;ATP6V0E1;MAPK3;SOS1;ATP6AP1;ATP6V0D1;ATP6V1E2;ATP6V0B;GRB10;ATP6V1E1;IRS1;TRIB3;FGF1;AKT2;PIK3CA;FGFR4	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.784587859017738
Signaling By Interleukins R-HSA-449147	-0.550410965734279	-1.36105259767113	0.0008832258620858	0.0324810499644276	0.477270815362862	451	453	down	VIM;HSP90B1;PSMA1;ITGB1;HNRNPF;YWHAZ;MSN;ANXA1;PSMC6;FSCN1;PSMB1;HNRNPA2B1;HNRNPDL;PSMD4;PSMA2;PSMD2;PSMA3;OSMR;AURKAIP1;SOD1;HSP90AA1;PSMD3;PRKCA;PSMC5;CNN2;PSMC3;RIPK2;PSMD14;HMGB1;P4HB;TXLNA;MAPK1;PSMD13;CUL1;TALDO1;TBK1;YES1;HSPA8;PSMB6;TCP1;HSPA9;PSMC1;JAK1;ANXA2;RBX1;LMNB1;BIRC5;VEGFA;PSME4;PSMD12;TIMP1;PSMB7;CANX;USP14;RALA;CDC42;SQSTM1;RPS27A;CLSTN1;POU2F1;GAB2;BCL2L1;MYC;RPS6KA3;PSMD6;TOX4;CREB1;SKP1;RPLP0;CASP8;SEM1;RORA;PPIA;IL6R;MAPK3;PSME3;PSMB2;SMARCA4;UBE2V1;PTPN23;SOS1;PSMD11;SMAD3;CCM2;SNRPA1;PSMA7;PSMB10;TNIP2;MAPKAPK2;MAPK9;BRWD1;MAPKAPK3;RAPGEF1;CHUK;USP18;CLCF1;FOXO3;IFNLR1;FBXW11	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.03248104996442566
Signaling By KIT In Disease R-HSA-9669938	0.483459678510587	0.927861757693653	0.553725927993302	0.812588513525774	0.029003707427331	19	19	up	STAT1;STAT3;STAT5B;PIK3R1;PIK3R2;GRB2;SRC;NRAS;FYN;STAT5A;PIK3R3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8125885135257744
Signaling By Leptin R-HSA-2586552	0.680512944206677	1.15116223430567	0.322501230920729	0.710087854625765	0.0371659974986293	11	11	up	STAT3;STAT5B;PTPN11;STAT5A;SH2B1;SOCS3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7100878546257655
Signaling By MET R-HSA-6806834	-0.496725331784063	-1.05526757272008	0.374528301886792	0.752785399664657	0.0232587954970979	63	63	down	ITGB1;ARF6;PTK2;SH3KBP1;SH3GL1;ITGA3;LAMC2;HRAS;RPS27A;RANBP9;LAMA4;HGS;SOS1;LAMC1;LAMB1;EPS15;RAPGEF1;RNMT;RAP1A;PTPN2;STAM;DOCK7;LAMB3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.752785399664657
Signaling By NODAL R-HSA-1181150	-0.728074915686477	-1.30438310352029	0.115859302684357	0.477541821499001	0.0506476343598228	21	22	down	MAPK1;SMAD4;MAPK3;DRAP1;SMAD2;SMAD3;FURIN;FOXO3;ACVR2A	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4775418214990019
Signaling By NOTCH R-HSA-157118	-0.577515631976465	-1.35806652267887	0.0114809231126058	0.16788665879575	0.144645572264101	173	203	down	EGFR;PSMA1;YWHAZ;PSMC6;PSMB1;TMED2;PSMD4;PSMA2;PSMD2;PSMA3;PSMD3;TFDP2;PSMC5;RBPJ;PSMC3;PSMD14;TLE1;PSMD13;CUL1;ATP2A2;PSMB6;NCOR1;PRKCI;PSMC1;RBX1;POFUT1;ITCH;PSMD12;PSMB7;ADAM10;TBL1XR1;RPS27A;TFDP1;SNW1;MYC;APH1A;PSMD6;CREB1;ST3GAL4;SKP1;TLE3;B4GALT1;TNRC6A;MOV10;SEM1;MAMLD1;PSME3;PSMB2;ST3GAL3;HDAC8;MIB1;WWC1;PSMD11;KAT2A;SMAD3;JAG2;PSMA7;PSMB10;CREBBP;PSEN1;CDK8;FURIN;HDAC1;MAML2;AGO3;APH1B;ST3GAL6;NCOR2;TLE2;NBEA	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.16788665879574974
Signaling By NOTCH1 R-HSA-1980143	-0.564274535850302	-1.2190835839929	0.138392265925043	0.523071258177612	0.0422441410140851	73	74	down	RBPJ;TLE1;CUL1;NCOR1;RBX1;ITCH;ADAM10;TBL1XR1;RPS27A;SNW1;MYC;APH1A;SKP1;TLE3;MAMLD1;HDAC8;MIB1;KAT2A;JAG2;CREBBP;PSEN1;CDK8;HDAC1;MAML2;APH1B;NCOR2;TLE2;NBEA	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5230712581776124
Signaling By NOTCH2 R-HSA-1980145	-0.527960287151526	-1.01093742082193	0.462688777021025	0.78233465032568	0.0214013588301799	31	32	down	RBPJ;ADAM10;RPS27A;APH1A;CREB1;MAMLD1;MIB1;JAG2;PSEN1;MAML2;APH1B	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7823346503256808
Signaling By NOTCH3 R-HSA-9012852	-0.413535932619486	-0.845784803440724	0.732939355564936	0.878914799599114	0.0138377586335788	48	49	down	EGFR;RBPJ;ADAM10;RPS27A;SNW1;APH1A;MAMLD1;MIB1;WWC1;KAT2A;JAG2;CREBBP;PSEN1;MAML2;APH1B	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8789147995991139
Signaling By NOTCH4 R-HSA-9013694	-0.671958031002959	-1.46690738124776	0.0080855503390714	0.14932016340467	0.183397180948084	80	81	down	PSMA1;YWHAZ;PSMC6;PSMB1;PSMD4;PSMA2;PSMD2;PSMA3;PSMD3;PSMC5;RBPJ;PSMC3;PSMD14;PSMD13;CUL1;PSMB6;PSMC1;RBX1;PSMD12;PSMB7;ADAM10;RPS27A;SNW1;APH1A;PSMD6;SKP1;SEM1;MAMLD1;PSME3;PSMB2;PSMD11;KAT2A;SMAD3;PSMA7;PSMB10;CREBBP;PSEN1;MAML2;APH1B	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.14932016340466922
Signaling By NTRK1 (TRKA) R-HSA-187037	-0.429354925304111	-0.974156474340077	0.526374031722612	0.802254955101344	0.0166768661841699	114	114	down	AP2M1;CLTA;F3;AP2B1;FOSL1;YWHAB;MAPK1;CHD4;CLTC;HRAS;RALA;BRAF;MAPK13;RPS6KA3;NTRK2;RALB;CREB1;AP2S1;JUND;DNM1;MAPK3;SOS1;RALGDS;MAPKAPK2;TCF12;MAPKAPK3;RAPGEF1;RAP1A;MAP2K1;NAB2;CDK5;PPP2R1A	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8022549551013443
Signaling By NTRK2 (TRKB) R-HSA-9006115	0.428341850455219	0.858691473849429	0.672891742048439	0.854908743948784	0.0263563597196709	23	23	up	DOCK3;PIGU;PIK3R1;TIAM1;PTPN11;GRB2;SRC;NTF4;NRAS;FYN	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8549087439487838
Signaling By NTRK3 (TRKC) R-HSA-9034015	-0.462309985147056	-0.789297756673701	0.779341221618164	0.891923850091561	0.0147970402132349	16	16	down	HRAS;SOS1;IRS1;BAX;NTF3;PTPRU;NELFB;PIK3CA	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.891923850091561
Signaling By NTRKs R-HSA-166520	-0.395137196186472	-0.908595073774918	0.673402710551791	0.854908743948784	0.0128809049682495	132	132	down	AP2M1;CLTA;F3;AP2B1;FOSL1;YWHAB;MAPK1;CHD4;CLTC;HRAS;RALA;BRAF;MAPK13;RPS6KA3;NTRK2;RALB;CREB1;AP2S1;JUND;DNM1;MAPK3;SOS1;RALGDS;MAPKAPK2;TCF12;MAPKAPK3;FURIN;RAPGEF1;RAP1A;MAP2K1;NAB2;CDK5;PPP2R1A	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8549087439487838
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	-0.481436712705703	-0.996130120400872	0.483884354682529	0.784587859017738	0.0196716910524353	52	52	down	EGFR;NRG1;KHDRBS1;BCAR1;HRAS;RPS27A;PELP1;PXDN;CDK2;GPNMB;CCNE1;SYNGAP1;CDK4;CDKN1B	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.784587859017738
Signaling By Nuclear Receptors R-HSA-9006931	-0.565412110517044	-1.35386208263112	0.0066329398538504	0.129206033865416	0.18806904097585	231	260	down	CAV1;ALDH1A3;EGFR;RAD21;HSP90AB1;PTGES3;SMC3;GTF2F2;SMC1A;KDM1A;HSP90AA1;KDM1B;GNAI3;ARL4C;NRIP1;PTK2;GNB1;MAPK1;CAV2;CRABP2;NCOR1;FASN;RDH11;NR1H2;FKBP4;GNB4;DDX5;STAG2;GNAI2;MMP7;CHD1;PDHA1;DHRS3;HRAS;DLAT;TBL1XR1;FKBP5;PPID;PDPK1;POU2F1;CTSD;XPO1;MYC;CALM1;GNG10;CREB1;RDH13;GNB5;JUND;TLE3;POLR2A;SPHK1;TNRC6A;PDK3;MOV10;MAPK3;CXXC5;EEPD1;GNG12;POLR2H;RARA;POLR2E;CYP26A1;USF2;NCOA1;CDK9;CREBBP;PPARD;GTF2A1;HDAC1;FOXO3;AGO3;NR1H3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.12920603386541463
Signaling By PDGF R-HSA-186797	-0.350085668396569	-0.724354561683934	0.929035827915341	0.95947569263818	0.0100900238140324	52	52	down	BCAR1;COL6A2;HRAS;COL4A1;COL6A1;SOS1;PDGFA;FURIN;RAPGEF1;SYNGAP1;COL6A3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9594756926381793
Signaling By PDGFR In Disease R-HSA-9671555	0.502161863028748	0.963755220108536	0.502930505163271	0.789728535797598	0.0307770496452784	19	19	up	STAT1;STAT3;FIP1L1;PIK3R1;PIK3R2;PIK3CB;GRB2;NRAS;STRN	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7897285357975985
Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770	0.611489874303967	1.03440214613355	0.443131462333826	0.778248994205145	0.0307979036194709	11	11	up	STAT1;STAT3;PIK3R1;PIK3R2;PIK3CB;GRB2;NRAS	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7782489942051447
Signaling By RAF1 Mutants R-HSA-9656223	-0.640503561594542	-1.26785951628065	0.127494615936827	0.503603732950467	0.0462285382195579	38	38	down	IQGAP1;YWHAB;MAPK1;TLN1;MARK3;HRAS;BRAF;CALM1;CSK;CNKSR1;MAPK3;CAMK2D;RAP1A;VCL;MAP2K1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5036037329504667
Signaling By ROBO Receptors R-HSA-376176	-0.747434289630837	-1.77829903893114	6.25744061565131e-10	5.23416503262127e-08	0.801215574617779	208	209	down	RPS3;RPL23;RPL3;RPL10A;RPS15A;PSMA1;RPS14;RPL14;RPL26;RPS12;RPL34;RPL11;RPS8;RPL9;RPL7A;RPS23;PSMC6;PRKAR2A;PFN2;RPL27A;RPS29;RPL35A;RPL37A;SRGAP1;PSMB1;RPS24;RPL23A;RPL19;RNPS1;MAGOHB;RPL12;RPS9;RPL37;PSMD4;PSMA2;PSMD2;PSMA3;RPL29;RPL21;PSMD3;RPL41;RPL7;RPL18A;PRKCA;RPS3A;PSMC5;RPS17;RPL13A;PSMC3;PSMD14;RPL32;PSMD13;RPS28;RPL15;RPS2;PSMB6;RPS25;PSMC1;NRP1;RPL30;RPS4X;RPL39;RPL27;RBX1;RPL8;MYO9B;RPL36A;CAP1;ARHGEF7;PSME4;RPL22L1;RPS7;PSMD12;RPS27;PSMB7;RPLP1;RPL4;RPL28;UPF2;CDC42;RPL22;PAK4;RPS27A;RPS20;RPL5;PSMD6;RPS11;RPLP0;RPL18;SEM1;GSPT1;ABL1;PSME3;PSMB2;SOS1;PSMD11;EIF4G1;PABPC1;RPS10;EIF4A3;PSMA7;PSMB10;RPL31	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	5.2341650326212724e-08
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	-0.508721005663498	-1.26274070680217	0.0100216964562455	0.154900569138925	0.146151534304949	496	496	down	CAV1;EGFR;ITGB1;HNRNPA1;HNRNPF;NRG1;AP2M1;ARF6;CLTA;GTF2F2;DIAPH1;F3;STMN1;HSP90AA1;AP2B1;FOSL1;HNRNPM;PRKCA;VEGFC;PTBP1;AHCYL1;PTK2;ATP6V1D;YWHAB;SH3KBP1;MAPK1;ROCK1;YES1;NCOR1;TIAL1;NEDD4;NRP1;CTNNA1;SOCS6;ITCH;BCAR1;ESRP1;HSPB1;VEGFA;ARHGEF7;CDC37;CHD4;COL6A2;SH3GL1;ITGA3;NCKAP1;CLTC;LAMC2;ATP6V1C1;ADAM10;PTPRK;HRAS;RALA;ATP6V1A;CDC42;PDPK1;RICTOR;ERBIN;RPS27A;ATP6V0C;PRKCE;COL4A1;GAB2;RANBP9;EPS15L1;BRAF;MAPK13;MYC;CALM1;RPS6KA3;APH1A;NTRK2;RALB;LAMA4;CREB1;AP2S1;JUND;DNM1;COL6A1;CSK;WWP1;FGFR1;PXDN;POLR2A;SPHK1;MAPKAP1;JUP;HGS;PAG1;ROCK2;ATP6V0E1;MAPK3;SHB;POLR2H;SOS1;POLR2E;LAMC1;LAMB1;AAMP;PDGFA;EPS15;RALGDS;MAPKAPK2;PTPN3;PSEN1;GALNT3;TCF12;MAPKAPK3;FURIN;RAPGEF1;ITPR1;HDAC1;RNMT;ABI1;RAP1A;SYNGAP1;APH1B;ATP6AP1;MAP2K1;NAB2;WASF2;YAP1;CDK5;AXL;RNF41;PPP2R1A;PTPN2;ATP6V0D1;STK4;SIN3A;ATP6V1E2;ABI2;PRR5;COL6A3;PTK2B;EPGN;STAM;PKN1;ID4;CYFIP1;DOCK7;LAMB3;NCBP2;DOCK1;ATP6V0B;FGFBP1;TIA1;PRKACB;MLST8;PPP2CB;RPS6KA1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.154900569138925
Signaling By Retinoic Acid R-HSA-5362517	-0.707446607218574	-1.41860917365431	0.029026750142288	0.241086337609162	0.100098503124201	41	41	down	ALDH1A3;CRABP2;RDH11;PDHA1;DHRS3;DLAT;PDPK1;RDH13;PDK3;RARA;CYP26A1;PPARD	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.2410863376091613
Signaling By SCF-KIT R-HSA-1433557	-0.365418265172677	-0.734140040983118	0.904199288256228	0.949609592245462	0.0109348407214358	42	42	down	PRKCA;YES1;SOCS6;HRAS;GAB2;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9496095922454624
Signaling By TGF-beta Receptor Complex R-HSA-170834	-0.512948960862628	-1.13635880121815	0.234199796126402	0.637760688044955	0.0304070928112657	91	91	down	PARP1;ITGB1;NEDD4L;SMURF2;TFDP2;WWTR1;TGFB2;MAPK1;NCOR1;RNF111;PPP1CB;USP15;RPS27A;TFDP1;XPO1;TGFBR2;SNW1;MYC;SMAD4;RBL1;USP9X;MAPK3;ITGB5;MTMR4;SMAD2;SMAD3;SMURF1;E2F4;SRFBP1;CDK9;CDK8;FURIN;HDAC1;FKBP1A;NCOR2;PPM1A;BAMBI	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6377606880449553
Signaling By TGFB Family Members R-HSA-9006936	-0.497723347714701	-1.13526628080502	0.223718027169257	0.625236695552408	0.0305088425715827	119	119	down	PARP1;ITGB1;NEDD4L;SMURF2;TFDP2;WWTR1;TGFB2;MAPK1;NCOR1;RNF111;PPP1CB;USP15;RPS27A;TFDP1;XPO1;TGFBR2;SNW1;MYC;SMAD4;RBL1;USP9X;MAPK3;ITGB5;MTMR4;DRAP1;SMAD2;SMAD3;SMURF1;E2F4;BMPR1A;SRFBP1;CDK9;CDK8;FURIN;SMAD1;HDAC1;FKBP1A;BMPR1B;NCOR2;INHBA;PPM1A;BAMBI;ACVR2A;FSTL3;PPP1CC;TGIF2;AMH;CBL;TGIF1;ZFYVE16;ZFYVE9;ITGB8	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6252366955524096
Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	0.337284653549612	0.804730462597934	0.89038112522686	0.942003099409757	0.0253090075669071	53	53	up	PIK3C3;PIGU;PIK3R1;FLT3LG;PIK3R2;PIK3CB;PTPN11;GRB2;KLB;PIK3R4;NRAS;FGF18	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9420030994097571
Signaling By VEGF R-HSA-194138	-0.640233480074639	-1.43823772745846	0.0092257823214063	0.153163265306122	0.167658528065765	102	102	down	CAV1;HSP90AA1;PRKCA;VEGFC;AHCYL1;PTK2;ROCK1;NRP1;CTNNA1;BCAR1;HSPB1;VEGFA;ARHGEF7;NCKAP1;HRAS;CDC42;PDPK1;RICTOR;MAPK13;CALM1;PXDN;SPHK1;MAPKAP1;JUP;ROCK2;SHB;AAMP;MAPKAPK2;MAPKAPK3;ITPR1;ABI1;SYNGAP1;WASF2;AXL;ABI2;PRR5;PTK2B;PKN1;CYFIP1;DOCK1;PRKACB;MLST8	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.15316326530612231
Signaling By WNT In Cancer R-HSA-4791275	-0.461379199899728	-0.89376021823864	0.639480595272833	0.845894750402824	0.0163340388939505	33	33	down	DKK1;CTBP2;CSNK1A1;LRP5;PPP2R1A;PPP2CB;CTBP1;PPP2CA;FZD6	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8458947504028241
Signaling By WNT R-HSA-195721	-0.529771210130468	-1.27903797371208	0.023643796265606	0.227594927586632	0.097676284397018	264	294	down	CAV1;DKK1;PSMA1;YWHAZ;CTBP2;PSMC6;AP2M1;CLTA;PSMB1;SMURF2;PSMD4;PSMA2;PSMD2;PSMA3;PSMD3;AP2B1;PRKCA;PSMC5;PSMC3;PSMD14;TLE1;GNB1;PSMD13;CSNK1A1;CUL1;VPS29;WNT5B;PSMB6;PSMC1;RBX1;TCF7L1;SFRP1;TRRAP;GNB4;RUVBL1;PSME4;PSMD12;PSMB7;VPS35;CLTC;WNT7B;SOX9;RPS27A;XPO1;MYC;CALM1;GNG10;PSMD6;CSNK2A2;LRP5;SKP1;AP2S1;GNB5;TLE3;TNRC6A;MOV10;SEM1;RORA;PSME3;PSMB2;SMARCA4;GNG12;PSMD11;SMURF1;WNT6;PSMA7;PSMB10;CREBBP;ITPR1;HDAC1;LEO1;AGO3;FZD2;TCF7;PPP2R1A;TLE2;PFN1;PRICKLE1;SOX13	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.22759492758663175
Signaling To ERKs R-HSA-187687	-0.722482155010887	-1.39955552542549	0.0404143565800992	0.287346075284505	0.0855536111942314	33	33	down	YWHAB;MAPK1;HRAS;RALA;BRAF;MAPK13;RALB;MAPK3;SOS1;RALGDS;MAPKAPK2;MAPKAPK3;RAPGEF1;RAP1A;MAP2K1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.28734607528450534
Signaling To RAS R-HSA-167044	-0.688422016407875	-1.21532482930786	0.208755257828322	0.614279347046114	0.0366839700815655	19	19	down	HRAS;RALA;MAPK13;RALB;SOS1;RALGDS;MAPKAPK2;MAPKAPK3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6142793470461151
