ensembl_gene_id	hgnc_symbol	in_k562_13d	in_k562_7d
ENSG00000268204	CTD-3214H19.6	True	True
ENSG00000268205	CTC-444N24.11	True	True
ENSG00000268211	AL359091.2	True	True
ENSG00000268218	AC137932.1	True	True
ENSG00000268220	RP11-379K17.12	True	True
ENSG00000268223	ARL14EPL	True	True
ENSG00000268240	RP11-678G14.4	True	True
ENSG00000268241	AC018470.1	False	True
ENSG00000268242	AC131935.1	False	True
ENSG00000268257	AIRN	True	True
ENSG00000268266	AC003005.2	True	True
ENSG00000268279	RP11-434D12.1	True	True
ENSG00000268280	AC008914.1	False	True
ENSG00000268288	RP11-98D18.16	True	True
ENSG00000268289	CTD-2528A14.3	True	True
ENSG00000268292	AC006547.15	True	True
ENSG00000268302	AL035252.1	True	True
ENSG00000268307	CTD-2619J13.13	True	True
ENSG00000268309	CTD-3222D19.11	True	True
ENSG00000268310	AC087645.1	True	True
ENSG00000268313	AC119673.1	True	True
ENSG00000268318	CTD-3187F8.11	True	False
ENSG00000268324	LUZPP1	False	True
ENSG00000268333	RP4-806M20.3	True	True
ENSG00000268340	RP3-477O4.16	True	True
ENSG00000268355	AC006129.1	True	False
ENSG00000268362	CTD-2017D11.1	True	True
ENSG00000268364	SMC5-AS1	True	True
ENSG00000268366	CTC-492K19.4	True	True
ENSG00000268367	AC126614.1	True	True
ENSG00000268375	CTD-2568A17.8	True	True
ENSG00000268387	AL590714.1	True	False
ENSG00000268388	FENDRR	False	True
ENSG00000268392	AC003682.16	True	True
ENSG00000268397	AC008443.1	True	True
ENSG00000268400	CTD-3214H19.4	True	True
ENSG00000268401	CTC-344H19.4	True	True
ENSG00000268403	AC132192.1	True	True
ENSG00000268412	AC013449.1	True	True
ENSG00000268416	CTD-2626G11.2	True	True
ENSG00000268423	AC011551.3	True	True
ENSG00000268424	AC008948.1	True	True
ENSG00000268427	AL022328.1	True	False
ENSG00000268432	AC026407.1	True	True
ENSG00000268434	AC011530.4	False	True
ENSG00000268461	AC007204.1	False	True
ENSG00000268466	AL132989.1	True	True
ENSG00000268470	DNAH17-AS1	False	True
ENSG00000268471	MIR4453	True	True
ENSG00000268472	AP002884.2	True	True
ENSG00000268475	CTC-435M10.6	True	False
ENSG00000268484	AC087477.1	False	True
ENSG00000268485	AC104841.2	True	True
ENSG00000268509	AC026202.1	True	True
ENSG00000268516	CTD-3138B18.5	True	True
ENSG00000268518	CTD-2545M3.8	False	True
ENSG00000268525	CTB-59C6.3	True	True
ENSG00000268530	CTC-273B12.5	True	True
ENSG00000268536	AC005523.3	True	True
ENSG00000268538	KIAA1658	True	True
ENSG00000268543	CTD-2619J13.16	True	True
ENSG00000268544	RP11-277L2.4	False	True
ENSG00000268549	RP11-295P9.8	True	True
ENSG00000268552	AL109927.1	True	True
ENSG00000268564	AC003956.1	True	True
ENSG00000268565	AC005339.2	True	True
ENSG00000268568	AC007228.9	True	True
ENSG00000268573	RP11-158H5.7	True	True
ENSG00000268578	AL354718.1	False	True
ENSG00000268583	CTC-453G23.8	True	True
ENSG00000268584	RP11-464F9.20	True	True
ENSG00000268592	RP11-244K5.8	True	True
ENSG00000268601	AC115522.3	True	True
ENSG00000268603	RP11-316O14.1	True	True
ENSG00000268613	CTD-2620I22.7	True	True
ENSG00000268621	AC006262.5	True	True
ENSG00000268632	AC073657.1	True	True
ENSG00000268635	DKFZP434E1119	True	True
ENSG00000268636	CTB-33G10.11	True	True
ENSG00000268649	MIR296	True	True
ENSG00000268650	AC068499.10	True	True
ENSG00000268657	AL133373.1	True	True
ENSG00000268658	LINC00664	True	True
ENSG00000268673	LLNLR-249E10.1	True	True
ENSG00000268677	CTB-33G10.6	True	True
ENSG00000268678	CTC-444N24.13	True	True
ENSG00000268686	AC010524.2	True	True
ENSG00000268688	AC007382.1	True	True
ENSG00000268702	AL049829.1	True	True
ENSG00000268707	RP11-247A12.7	True	True
ENSG00000268713	CTC-444N24.8	True	True
ENSG00000268729	CTD-2105E13.14	True	True
ENSG00000268744	CTD-3105H18.14	True	True
ENSG00000268745	RP11-298J23.9	True	True
ENSG00000268746	CTD-2571L23.8	True	True
ENSG00000268750	CTD-2583A14.10	False	True
ENSG00000268751	SCGB1B2P	True	True
ENSG00000268756	AC104534.2	True	True
ENSG00000268777	CTD-3073N11.9	True	True
ENSG00000268788	AC110615.1	True	True
ENSG00000268790	CTC-429P9.4	True	True
ENSG00000268791	AC093323.1	True	True
ENSG00000268797	CTC-490E21.12	False	True
ENSG00000268798	AC027307.3	True	True
ENSG00000268805	PRED57	False	True
ENSG00000268810	AC007193.9	True	True
ENSG00000268812	RP1-102K2.8	True	True
ENSG00000268816	CTD-3093M3.1	True	True
ENSG00000268836	LA16c-OS12.2	True	True
ENSG00000268838	AC027228.1	False	True
ENSG00000268842	CTD-2245F17.2	True	False
ENSG00000268846	AC018867.2	True	True
ENSG00000268852	AC132872.2	True	True
ENSG00000268854	CTD-2545M3.2	True	True
ENSG00000268856	AP001579.1	False	True
ENSG00000268858	C20ORF135	True	True
ENSG00000268863	AC135048.1	True	True
ENSG00000268865	AC026310.1	True	True
ENSG00000268885	AC026740.1	True	True
ENSG00000268886	CTD-3099C6.7	True	True
ENSG00000268889	CTD-2616J11.14	True	True
ENSG00000268895	A1BG-AS1	True	True
ENSG00000268896	RP11-256I23.1	True	True
ENSG00000268906	CTC-518B2.9	True	False
ENSG00000268912	CTD-2619J13.17	True	True
ENSG00000268913	AC026806.2	True	True
ENSG00000268927	FLJ00418	True	True
ENSG00000268931	RP11-886P16.6	True	True
ENSG00000268941	MGC4294	True	True
ENSG00000268945	CTD-2192J16.26	True	True
ENSG00000268948	AC004017.1	False	True
ENSG00000268964	ERVV-2	True	False
ENSG00000268965	AC061992.1	False	True
ENSG00000268983	AC005253.4	True	True
ENSG00000268996	AL807752.1	True	True
ENSG00000269018	AP001362.1	True	True
ENSG00000269019	AC005932.1	True	True
ENSG00000269028	MTRNR2L12	True	True
ENSG00000269038	AP001462.6	True	True
ENSG00000269043	CTC-513N18.6	False	True
ENSG00000269048	Z98049.1	True	True
ENSG00000269050	CTC-360G5.6	False	True
ENSG00000269051	CTD-2245F17.3	True	True
ENSG00000269053	CTD-2521M24.8	True	True
ENSG00000269054	CTD-2619J13.3	False	True
ENSG00000269058	CALR3	True	True
ENSG00000269066	CTD-2528A14.5	True	True
ENSG00000269067	ZNF728	True	True
ENSG00000269068	RP11-256I23.2	True	True
ENSG00000269072	CTD-3187F8.14	True	True
ENSG00000269084	AC009977.1	False	True
ENSG00000269085	CTD-3222D19.10	True	False
ENSG00000269086	CTC-523E23.5	True	True
ENSG00000269089	AP003733.1	True	True
ENSG00000269091	CTD-2126E3.3	True	True
ENSG00000269093	AC007773.3	True	True
ENSG00000269094	AC006449.1	True	True
ENSG00000269102	CTD-2525I3.5	True	True
ENSG00000269103	AC002472.1	False	True
ENSG00000269106	CTD-2619J13.23	True	True
ENSG00000269107	RP11-15H20.7	True	True
ENSG00000269110	CTC-513N18.7	True	True
ENSG00000269121	AC007216.2	False	True
ENSG00000269125	RP11-98F14.11	True	True
ENSG00000269131	AC004447.2	True	True
ENSG00000269139	CTD-3193O13.8	True	True
ENSG00000269145	AC007192.6	True	True
ENSG00000269148	AC092301.3	True	True
ENSG00000269151	AC007193.8	True	True
ENSG00000269155	AL009178.1	True	True
ENSG00000269161	CTD-3131K8.3	True	True
ENSG00000269165	AC069547.1	True	True
ENSG00000269172	CTC-218B8.3	False	True
ENSG00000269175	AC093157.1	True	True
ENSG00000269176	RP11-727F15.12	True	True
ENSG00000269177	L34079.3	False	True
ENSG00000269186	LINC01082	True	True
ENSG00000269190	FBXO17	True	True
ENSG00000269194	AC006942.4	True	True
ENSG00000269202	RP4-614O4.12	True	True
ENSG00000269215	AC008964.1	True	True
ENSG00000269220	LINC00528	True	True
ENSG00000269235	HCCAT3	True	True
ENSG00000269242	CTD-2192J16.22	True	True
ENSG00000269243	CTD-2231E14.8	True	True
ENSG00000269246	CTC-246B18.10	True	True
ENSG00000269267	AC008498.1	True	True
ENSG00000269275	CTD-2105E13.15	False	True
ENSG00000269279	AL136376.1	True	True
ENSG00000269282	AC024257.1	True	True
ENSG00000269289	CTB-92J24.3	True	True
ENSG00000269290	RP11-869B15.1	True	True
ENSG00000269292	CTB-12A17.3	True	True
ENSG00000269293	ZSCAN16-AS1	True	True
ENSG00000269295	AL358113.1	True	True
ENSG00000269296	AC005614.3	True	True
ENSG00000269302	AC110771.1	True	True
ENSG00000269303	CTD-2527I21.7	True	True
ENSG00000269305	AL158147.2	False	True
ENSG00000269318	AC007292.3	True	True
ENSG00000269321	CTC-453G23.4	False	True
ENSG00000269337	AL591479.1	True	True
ENSG00000269343	ZNF587B	True	True
ENSG00000269352	AC018766.5	True	True
ENSG00000269360	AC112693.2	True	True
ENSG00000269363	MGC4771	False	True
ENSG00000269367	AC020629.1	True	True
ENSG00000269371	CTD-2207O23.11	True	False
ENSG00000269375	AL117190.3	True	True
ENSG00000269386	RAB11B-AS1	True	True
ENSG00000269387	RP11-298J23.8	True	False
ENSG00000269392	CTB-191K22.6	True	True
ENSG00000269399	CTD-3222D19.7	True	True
ENSG00000269402	AC116407.2	True	True
ENSG00000269403	CTD-2616J11.11	True	True
ENSG00000269404	SPIB	True	True
ENSG00000269415	NPCDR1	True	False
ENSG00000269416	CTB-175P5.4	True	True
ENSG00000269423	CTC-273B12.6	True	True
ENSG00000269425	AC007292.7	True	True
ENSG00000269427	CTC-429P9.1	True	True
ENSG00000269430	LRRC3DN	True	True
ENSG00000269439	CTD-3131K8.2	True	True
ENSG00000269446	AC006967.1	True	True
ENSG00000269473	CTD-2619J13.19	True	True
ENSG00000269480	CTD-3032J10.3	True	False
ENSG00000269481	CTD-2521M24.6	True	True
ENSG00000269482	Z69720.2	True	True
ENSG00000269483	AC006272.1	False	True
ENSG00000269486	CTC-360G5.9	True	True
ENSG00000269487	CTB-174O21.2	True	True
ENSG00000269489	RP11-98D18.17	True	True
ENSG00000269504	AC003973.4	True	True
ENSG00000269510	FLJ00273	True	True
ENSG00000269514	DKFZP779L1853	True	True
ENSG00000269524	CTB-83J4.1	True	True
ENSG00000269529	AC140061.12	True	True
ENSG00000269534	CTC-453G23.5	True	True
ENSG00000269535	CTD-2525I3.6	True	True
ENSG00000269545	CTD-3138B18.4	True	True
ENSG00000269549	AL031663.2	True	True
ENSG00000269554	AL590822.2	True	True
ENSG00000269559	AC093677.1	True	True
ENSG00000269563	AC138655.1	True	True
ENSG00000269583	L34079.4	True	True
ENSG00000269591	AL354808.2	True	True
ENSG00000269600	AC016629.3	True	True
ENSG00000269601	AP000758.1	True	True
ENSG00000269604	AC005523.2	True	True
ENSG00000269619	CTD-3023J11.2	True	True
ENSG00000269620	AL590560.1	True	True
ENSG00000269621	RP11-98D18.15	True	True
ENSG00000269624	AL138847.1	True	True
ENSG00000269635	AC004257.1	True	True
ENSG00000269636	AC010441.1	True	True
ENSG00000269640	CTD-2521M24.9	True	True
ENSG00000269646	CTD-2331H12.7	True	True
ENSG00000269652	CTD-2195B23.3	False	True
ENSG00000269656	CTD-2571L23.6	True	False
ENSG00000269657	AC079210.1	True	True
ENSG00000269667	RP11-542M13.2	True	True
ENSG00000269680	CTD-3128G10.6	True	True
ENSG00000269690	AC096677.1	True	True
ENSG00000269693	CTD-2192J16.20	True	True
ENSG00000269694	AC005197.2	True	True
ENSG00000269700	AC069547.2	True	True
ENSG00000269720	CTD-2521M24.5	True	True
ENSG00000269728	RP11-145M9.4	True	True
ENSG00000269729	AC006262.4	False	True
ENSG00000269737	RP11-345P4.7	True	True
ENSG00000269772	RP11-178G16.5	True	True
ENSG00000269781	FLJ20306	True	True
ENSG00000269783	GOLGA7B	True	False
ENSG00000269792	CTB-60E11.9	True	True
ENSG00000269802	CTB-180A7.3	False	True
ENSG00000269804	AL353354.2	True	True
ENSG00000269806	CTD-3001H11.1	True	True
ENSG00000269807	AC007292.4	True	True
ENSG00000269808	AC010327.2	True	True
ENSG00000269813	CTD-3193O13.14	True	True
ENSG00000269814	CTC-273B12.10	True	True
ENSG00000269821	KCNQ1OT1	True	True
ENSG00000269832	AL627171.2	True	True
ENSG00000269836	CTD-3032J10.4	True	True
ENSG00000269842	MIR519A2	False	True
ENSG00000269843	CTC-490E21.10	True	True
ENSG00000269846	RBL1	True	True
ENSG00000269858	EGLN2	True	True
ENSG00000269859	CTD-2537I9.16	True	True
ENSG00000269871	AC040977.1	True	True
ENSG00000269873	CTD-2587H19.3	True	True
ENSG00000269881	ITFG3	False	True
ENSG00000269886	RP11-266J6.2	True	True
ENSG00000269888	RP11-3P17.5	True	True
ENSG00000269890	RP5-1139B12.2	True	True
ENSG00000269891	ARHGAP19-SLIT1	True	True
ENSG00000269892	RP4-761J14.10	True	True
ENSG00000269893	SNHG8	True	True
ENSG00000269898	RP11-568J23.4	True	True
ENSG00000269900	RMRP	True	True
ENSG00000269901	RP11-178L8.9	True	True
ENSG00000269902	RP6-99M1.3	False	True
ENSG00000269903	RP11-571M6.18	True	True
ENSG00000269905	RP11-271K21.11	True	True
ENSG00000269910	RP11-73M18.10	True	True
ENSG00000269913	CTC-1337H24.1	True	True
ENSG00000269915	AP006621.9	True	False
ENSG00000269921	RP11-646I6.5	True	True
ENSG00000269923	RP11-214K3.24	True	True
ENSG00000269926	RP11-442H21.2	True	True
ENSG00000269927	RP6-91H8.3	True	True
ENSG00000269928	RP11-849F2.8	True	True
ENSG00000269929	RP11-2B6.2	True	True
ENSG00000269934	RP5-1139B12.3	True	True
ENSG00000269935	RP11-482M8.3	True	True
ENSG00000269936	MIR145	True	True
ENSG00000269937	RP11-20I23.8	True	True
ENSG00000269939	RP11-727A23.11	True	True
ENSG00000269942	RP11-29B2.5	True	True
ENSG00000269945	RP6-91H8.5	False	True
ENSG00000269946	RP11-2B6.3	True	True
ENSG00000269947	RP11-849F2.9	True	True
ENSG00000269948	RP11-248J23.6	True	True
ENSG00000269949	RP11-738E22.3	True	True
ENSG00000269955	LUC7L2	False	True
ENSG00000269956	MKNK1-AS1	True	True
ENSG00000269959	SPACA6P-AS	True	True
ENSG00000269961	CTD-2033C11.1	True	True
ENSG00000269963	RP11-73M18.9	True	True
ENSG00000269964	MEI4	False	True
ENSG00000269967	RP11-84A19.4	True	True
ENSG00000269968	RP5-940J5.9	True	True
ENSG00000269972	RP3-430N8.10	True	True
ENSG00000269973	RP11-95D17.1	True	True
ENSG00000269974	RP11-932O9.10	True	True
ENSG00000269975	RP11-58B17.2	True	True
ENSG00000269976	RP11-130L8.2	True	True
ENSG00000269978	RP11-338N10.3	False	True
ENSG00000269979	RP11-498E2.7	True	True
ENSG00000269980	RP11-282O18.7	True	True
ENSG00000269982	RP11-1020A11.2	True	True
ENSG00000269984	RP11-362K14.5	True	True
ENSG00000269985	RP1-232P20.1	True	True
ENSG00000269987	RP3-430N8.11	True	True
ENSG00000269988	RP11-395P17.11	True	True
ENSG00000269990	CTD-3074O7.12	True	True
ENSG00000269993	AF003625.3	False	True
ENSG00000269994	RP11-276H19.2	True	True
ENSG00000269996	RP11-343N15.5	True	True
ENSG00000269999	CTD-3185P2.2	True	True
ENSG00000270000	RP3-449M8.9	True	True
ENSG00000270001	RP11-218C14.8	True	True
ENSG00000270005	RP11-380L11.3	True	True
ENSG00000270006	RP11-178L8.7	True	True
ENSG00000270009	RP1-127C7.6	True	True
ENSG00000270011	ZNF559-ZNF177	True	True
ENSG00000270012	LL0XNC01-7P3.1	True	True
ENSG00000270016	RP11-932O9.8	True	True
ENSG00000270017	CTD-2576F9.2	True	True
ENSG00000270018	RP3-462E2.5	True	True
ENSG00000270019	RP11-141B14.1	True	True
ENSG00000270020	RP11-463O9.9	True	True
ENSG00000270021	CTC-203F4.2	True	True
ENSG00000270022	RNU12	True	True
ENSG00000270024	C8orf44-SGK3	True	True
ENSG00000270028	RP11-380L11.4	True	True
ENSG00000270030	RP11-326C3.13	True	True
ENSG00000270035	RP11-338N10.2	True	True
ENSG00000270036	RP11-685G9.4	True	True
ENSG00000270038	RP11-1070N10.7	True	True
ENSG00000270039	RP11-571M6.17	True	True
ENSG00000270041	LL22NC03-N27C7.1	True	True
ENSG00000270050	RP4-769N13.7	True	True
ENSG00000270052	WI2-80269A6.1	True	True
ENSG00000270066	SCARNA2	True	True
ENSG00000270067	CTC-487M23.5	True	True
ENSG00000270068	RP4-761J14.9	True	True
ENSG00000270069	RP6-99M1.2	True	True
ENSG00000270081	RP5-935K16.1	True	True
ENSG00000270082	RP11-178L8.8	True	False
ENSG00000270084	GAS5-AS1	True	True
ENSG00000270087	RP11-399K21.11	False	True
ENSG00000270090	RP11-529E10.7	True	True
ENSG00000270091	RP11-78O7.2	True	True
ENSG00000270094	RP11-245P10.8	True	True
ENSG00000270096	RP11-362K14.6	True	True
ENSG00000270100	RP11-130L8.1	True	True
ENSG00000270102	RP11-498E2.8	True	True
ENSG00000270103	RNU11	True	True
ENSG00000270104	RP11-245P10.6	True	True
ENSG00000270105	RP11-326C3.14	False	True
ENSG00000270106	TSNAX-DISC1	True	True
ENSG00000270109	RP11-393M11.2	True	True
ENSG00000270115	RP11-415J8.7	True	True
ENSG00000270117	AP000769.7	True	True
ENSG00000270123	VTRNA2-1	True	True
ENSG00000270124	RP11-118F19.1	True	True
ENSG00000270127	RP11-526I2.5	True	True
ENSG00000270134	RP11-324E6.9	True	True
ENSG00000270135	RP11-362K14.7	True	True
ENSG00000270136	MINOS1-NBL1	True	True
ENSG00000270141	TERC	True	True
ENSG00000270143	AC004257.3	True	True
ENSG00000270145	CTD-2267D19.6	True	True
ENSG00000270147	RP11-646I6.6	True	True
ENSG00000270154	RP11-419I17.1	True	True
ENSG00000270160	RP11-264E20.2	True	True
ENSG00000270164	AC006129.4	True	True
ENSG00000270168	LA16c-380H5.4	True	True
ENSG00000270169	CTC-1337H24.2	True	False
ENSG00000270170	NCBP2-AS2	True	True
ENSG00000270171	RP11-338N10.1	False	True
ENSG00000270172	RP5-1024G6.8	True	True
ENSG00000270174	RP1-256G22.2	True	True
ENSG00000270175	RP11-793H13.11	True	True
ENSG00000270177	CTD-2410N18.3	True	True
ENSG00000270182	RP1-170O19.21	True	False
ENSG00000270184	RP11-568J23.5	True	True
ENSG00000270188	MTRNR2L11	True	True
ENSG00000270189	RP11-258C19.7	True	True
ENSG00000270190	RP11-803D5.4	True	True
ENSG00000270194	RP11-259K5.2	True	True
ENSG00000270195	RP11-572O17.1	True	True
ENSG00000270207	RP11-157E16.1	False	True
ENSG00000270210	RP11-373D23.3	True	False
ENSG00000270235	RP11-122K13.14	True	False
ENSG00000270237	RP11-381K20.5	True	True
ENSG00000270249	RP11-514P8.7	True	True
ENSG00000270265	RP11-731D1.4	True	True
ENSG00000270277	RP11-65L3.2	True	True
ENSG00000270279	RP4-806M20.5	False	True
ENSG00000270321	RP11-2L8.2	False	True
ENSG00000270332	RP11-82L2.1	True	True
ENSG00000270344	RP11-734K2.4	True	True
ENSG00000270346	RP1-90J20.12	True	True
ENSG00000270361	RP11-307C12.13	True	True
ENSG00000270362	HMGN3-AS1	True	True
ENSG00000270372	RP11-109M17.2	True	True
ENSG00000270394	MTRNR2L13	True	True
ENSG00000270412	RP11-92C4.6	True	True
ENSG00000270419	CAHM	True	True
ENSG00000270457	RP11-467C18.1	True	True
ENSG00000270460	RP11-796E10.1	True	True
ENSG00000270462	RP11-342K6.3	True	True
ENSG00000270482	RP11-131L12.2	True	True
ENSG00000270487	RP11-230C9.3	False	True
ENSG00000270540	RP11-785G17.1	True	False
ENSG00000270544	CTC-523E23.14	True	False
ENSG00000270547	RP11-536O18.2	False	True
ENSG00000270557	RP11-546J1.1	True	True
ENSG00000270562	RP11-154H23.3	True	True
ENSG00000270571	RP11-355F16.1	True	True
ENSG00000270574	RP11-171I2.2	True	True
ENSG00000270589	RP11-348N5.7	True	True
ENSG00000270599	RP11-324O2.6	True	True
ENSG00000270604	HCG17	True	True
ENSG00000270605	RP5-1092A3.4	True	True
ENSG00000270607	RP11-359E10.1	True	True
ENSG00000270617	URGCP-MRPS24	False	True
ENSG00000270638	RP3-466P17.1	True	True
ENSG00000270641	TSIX	True	True
ENSG00000270659	RP11-105N14.1	True	True
ENSG00000270672	MTRNR2L6	True	True
ENSG00000270673	YTHDF3-AS1	True	True
ENSG00000270681	RP11-372K14.2	True	True
ENSG00000270696	RP11-342K6.1	True	True
ENSG00000270697	RP11-381K20.4	False	True
ENSG00000270720	RP11-84C13.2	True	True
ENSG00000270750	RP11-461L13.3	True	True
ENSG00000270755	RP11-138E2.1	True	True
ENSG00000270757	HSPE1-MOB4	False	True
ENSG00000270760	AD001527.7	True	False
ENSG00000270761	RP11-385F7.1	True	True
ENSG00000270792	RP11-103J8.1	False	True
ENSG00000270800	RPS10-NUDT3	True	True
ENSG00000270810	RP11-274B21.8	True	True
ENSG00000270820	RP11-355B11.2	True	True
ENSG00000270823	hsa-mir-335	True	True
ENSG00000270828	RP3-466P17.2	True	True
ENSG00000270876	CTC-523E23.8	True	True
ENSG00000270883	RP11-461L13.5	False	True
ENSG00000270898	ASB3	False	True
ENSG00000270933	CTD-2227E11.1	True	True
ENSG00000270949	RP11-288H12.4	True	True
ENSG00000270951	RP1-309F20.4	True	True
ENSG00000270953	RP11-2E11.9	True	True
ENSG00000270956	RP11-65L3.4	True	True
ENSG00000270959	LPP-AS2	False	True
ENSG00000270964	RP11-502I4.3	True	True
ENSG00000270972	RP11-326C3.15	True	True
ENSG00000270996	RP11-342K6.4	True	True
ENSG00000270999	CH17-132F21.1	False	True
ENSG00000271011	RP11-171I2.5	True	True
ENSG00000271020	RP11-10C24.1	True	True
ENSG00000271032	CTD-2527I21.14	True	True
ENSG00000271040	RP5-933K21.3	True	True
ENSG00000271043	MTRNR2L2	True	True
ENSG00000271046	RP11-138I18.2	False	True
ENSG00000271065	RP11-607P23.1	True	False
ENSG00000271086	NAMA	False	True
ENSG00000271090	AC012531.23	True	False
ENSG00000271092	TMEM56-RWDD3	False	True
ENSG00000271109	CTC-523E23.11	True	True
ENSG00000271119	CTD-2012J19.3	True	True
ENSG00000271122	RP11-379H18.1	True	True
ENSG00000271133	CTA-293F17.1	True	True
ENSG00000271141	RP11-171I2.4	True	True
ENSG00000271151	RP11-394I13.2	True	True
ENSG00000271155	RP11-435O5.5	True	True
ENSG00000271172	RP11-660M5.1	False	True
ENSG00000271185	RP5-855F16.1	True	True
ENSG00000271201	AB019440.50	True	True
ENSG00000271204	RP11-138A9.1	True	True
ENSG00000271228	CTC-336P14.1	True	True
ENSG00000271234	RP5-894D12.4	False	True
ENSG00000271265	RP11-230C9.4	True	True
ENSG00000271270	TMCC1-AS1	True	True
ENSG00000271303	SRXN1	True	True
ENSG00000271308	AP003900.6	True	True
ENSG00000271320	RP11-1152H14.1	True	True
ENSG00000271321	CTAGE6	False	True
ENSG00000271324	RP11-10C24.2	True	True
ENSG00000271327	RP11-1109F11.3	True	False
ENSG00000271334	CTD-2078B5.2	True	True
ENSG00000271335	RP11-324I22.4	True	True
ENSG00000271344	RP11-274B21.9	True	True
ENSG00000271359	RP11-84C13.1	True	True
ENSG00000271360	RP11-138I18.1	True	True
ENSG00000271366	AC002128.5	True	True
ENSG00000271367	RP3-483K16.4	True	True
ENSG00000271380	RP11-307C12.12	True	True
ENSG00000271382	RP11-1060G2.2	True	True
ENSG00000271384	RP11-435O5.7	True	True
ENSG00000271387	RP11-382D12.2	True	True
ENSG00000271398	RP5-1092A3.5	True	True
ENSG00000271401	RP11-171I2.3	False	True
ENSG00000271420	RP5-1057J7.7	True	True
ENSG00000271427	RP11-188D8.1	True	True
ENSG00000271474	RP11-710C12.1	True	False
ENSG00000271522	RP11-36B6.1	True	True
ENSG00000271538	RP11-326I11.4	True	True
ENSG00000271551	RP11-230C9.2	True	True
ENSG00000271553	RP11-274B21.10	True	True
