context	endpoint_category	collection	pathway	n_category_targets	n_universe_targets	n_pathway_targets_in_universe	n_overlap	overlap_targets	pvalue	claim_boundary	padj
HCC38	Q4_low_information	gobp	Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	6	47	2	1	XBP1	0.2414431082331175	descriptive target-membership annotation only	0.2964145301969076
HCC38	Q4_low_information	gobp	Regulation of Vascular Wound Healing (GO:0061043)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Response to Amino Acid (GO:0043200)	6	47	2	1	XBP1	0.2414431082331175	descriptive target-membership annotation only	0.2964145301969076
HCC38	Q4_low_information	gobp	Response to Endoplasmic Reticulum Stress (GO:0034976)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Response to Glucose (GO:0009749)	6	47	2	1	XBP1	0.2414431082331175	descriptive target-membership annotation only	0.2964145301969076
HCC38	Q4_low_information	gobp	Response to Insulin (GO:0032868)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Response to Interleukin-4 (GO:0070670)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Response to Laminar Fluid Shear Stress (GO:0034616)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Response to Lipopolysaccharide (GO:0032496)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Response to Peptide Hormone (GO:0043434)	6	47	2	1	XBP1	0.2414431082331175	descriptive target-membership annotation only	0.2964145301969076
HCC38	Q4_low_information	gobp	Response to Reactive Oxygen Species (GO:0000302)	6	47	2	1	PEX14	0.2414431082331175	descriptive target-membership annotation only	0.2964145301969076
HCC38	Q4_low_information	gobp	Retrograde Transport, Endosome to Golgi (GO:0042147)	6	47	1	1	ERC1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Small GTPase-mediated Signal Transduction (GO:0007264)	6	47	2	1	CDKN2A	0.2414431082331175	descriptive target-membership annotation only	0.2964145301969076
HCC38	Q4_low_information	gobp	Sterol Homeostasis (GO:0055092)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Supramolecular Fiber Organization (GO:0097435)	6	47	1	1	CDKN2A	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Transcription by RNA Polymerase II (GO:0006366)	6	47	3	1	XBP1	0.3425840271353685	descriptive target-membership annotation only	0.3768424298489053
HCC38	Q4_low_information	gobp	Triglyceride Homeostasis (GO:0070328)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	Q4_low_information	gobp	Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	6	47	1	1	XBP1	0.1276595744680851	descriptive target-membership annotation only	0.2127659574468085
HCC38	middle	gobp	BMP Signaling Pathway (GO:0030509)	32	47	2	2	BMPR1A;SMAD1	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	CRD-mediated mRNA Stabilization (GO:0070934)	32	47	1	1	YBX1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	DNA Damage Response (GO:0006974)	32	47	3	1	PARK7	0.9719395621338268	descriptive target-membership annotation only	0.9894126329137606
HCC38	middle	gobp	DNA Metabolic Process (GO:0006259)	32	47	4	1	PARK7	0.9923471533092256	descriptive target-membership annotation only	0.9945426116130068
HCC38	middle	gobp	DNA Repair (GO:0006281)	32	47	3	1	PARK7	0.9719395621338268	descriptive target-membership annotation only	0.9894126329137606
HCC38	middle	gobp	DNA-templated Transcription (GO:0006351)	32	47	3	2	SMAD1;THRA	0.7647240209682393	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	RNA Biosynthetic Process (GO:0032774)	32	47	1	1	SMAD1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	RNA Stabilization (GO:0043489)	32	47	1	1	YBX1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	RNA Transport (GO:0050658)	32	47	1	1	YBX1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Ras Protein Signal Transduction (GO:0007265)	32	47	2	1	PARK7	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	SMAD Protein Signal Transduction (GO:0060395)	32	47	1	1	SMAD1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	T-helper 17 Cell Differentiation (GO:0072539)	32	47	2	2	RORC;STAT3	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	T-helper 17 Cell Lineage Commitment (GO:0072540)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	T-helper Cell Differentiation (GO:0042093)	32	47	1	1	RORC	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	T-helper Cell Lineage Commitment (GO:0002295)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	TOR Signaling (GO:0031929)	32	47	1	1	LAMTOR5	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	TORC1 Signaling (GO:0038202)	32	47	1	1	LAMTOR5	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Adipose Tissue Development (GO:0060612)	32	47	2	1	RORC	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Androgen Receptor Signaling Pathway (GO:0030521)	32	47	2	2	PARK7;TMF1	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Aorta Morphogenesis (GO:0035909)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Artery Morphogenesis (GO:0048844)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Astrocyte Differentiation (GO:0048708)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Atrioventricular Valve Development (GO:0003171)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Atrioventricular Valve Morphogenesis (GO:0003181)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cardiac Conduction System Development (GO:0003161)	32	47	2	2	BMPR1A;SMAD1	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cardiac Muscle Tissue Development (GO:0048738)	32	47	2	2	BMPR1A;SMAD1	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cardiac Right Ventricle Morphogenesis (GO:0003215)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cardiac Ventricle Morphogenesis (GO:0003208)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	32	47	1	1	SMAD1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	32	47	2	1	STAT3	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cell Surface Receptor Signaling Pathway via STAT (GO:0097696)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Defense Response (GO:0006968)	32	47	1	1	VEZF1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to BMP Stimulus (GO:0071773)	32	47	2	2	BMPR1A;SMAD1	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Acid Chemical (GO:0071229)	32	47	2	1	LAMTOR5	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Amino Acid Stimulus (GO:0071230)	32	47	2	1	LAMTOR5	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Chemical Stress (GO:0062197)	32	47	3	2	PARK7;PRDX2	0.7647240209682393	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Cytokine Stimulus (GO:0071345)	32	47	3	1	STAT3	0.9719395621338268	descriptive target-membership annotation only	0.9894126329137606
HCC38	middle	gobp	Cellular Response to Glucose Stimulus (GO:0071333)	32	47	2	1	ZBTB20	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Growth Factor Stimulus (GO:0071363)	32	47	2	1	BMPR1A	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Growth Hormone Stimulus (GO:0071378)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Hexose Stimulus (GO:0071331)	32	47	2	1	ZBTB20	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Hormone Stimulus (GO:0032870)	32	47	3	2	NCOA1;STAT3	0.7647240209682393	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Hydrogen Peroxide (GO:0070301)	32	47	2	1	PARK7	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Interleukin-15 (GO:0071350)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Interleukin-2 (GO:0071352)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Interleukin-6 (GO:0071354)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Interleukin-9 (GO:0071355)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Leptin Stimulus (GO:0044320)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Lipid (GO:0071396)	32	47	3	1	RORC	0.9719395621338268	descriptive target-membership annotation only	0.9894126329137606
HCC38	middle	gobp	Cellular Response to Lipopolysaccharide (GO:0071222)	32	47	2	1	MTDH	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Oxidative Stress (GO:0034599)	32	47	5	2	PARK7;PRDX2	0.9695665864157572	descriptive target-membership annotation only	0.9894126329137606
HCC38	middle	gobp	Cellular Response to Oxygen-Containing Compound (GO:1901701)	32	47	5	1	RORC	0.9980422950325926	descriptive target-membership annotation only	0.9980422950325926
HCC38	middle	gobp	Cellular Response to Reactive Oxygen Species (GO:0034614)	32	47	3	1	PARK7	0.9719395621338268	descriptive target-membership annotation only	0.9894126329137606
HCC38	middle	gobp	Cellular Response to Sterol (GO:0036315)	32	47	1	1	RORC	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Superoxide (GO:0071451)	32	47	2	2	PARK7;PRDX2	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	32	47	3	3	BMPR1A;SMAD1;STAT3	0.3058896083872957	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cellular Response to Tumor Necrosis Factor (GO:0071356)	32	47	2	1	TMSB4X	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Central Nervous System Development (GO:0007417)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Chromatin Organization (GO:0006325)	32	47	5	3	ARID1A;HDGF;MIER1	0.8224420918954405	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Chromatin Remodeling (GO:0006338)	32	47	5	3	ARID1A;HDGF;MIER1	0.8224420918954405	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Connective Tissue Development (GO:0061448)	32	47	2	1	RORC	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Cytokine-Mediated Signaling Pathway (GO:0019221)	32	47	2	2	STAT3;TMSB4X	0.4588344125809436	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Defense Response to Bacterium (GO:0042742)	32	47	1	1	TAB3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Defense Response to Tumor Cell (GO:0002357)	32	47	1	1	PRDX2	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Dorsal Aorta Development (GO:0035907)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Dorsal Aorta Morphogenesis (GO:0035912)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Dorsal/Ventral Pattern Formation (GO:0009953)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Eating Behavior (GO:0042755)	32	47	1	1	STAT3	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Embryonic Organ Development (GO:0048568)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Endocardial Cushion Development (GO:0003197)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Endocardial Cushion Morphogenesis (GO:0003203)	32	47	1	1	BMPR1A	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Epidermis Development (GO:0008544)	32	47	1	1	YBX1	0.6808510638297872	descriptive target-membership annotation only	0.9714942397401894
HCC38	middle	gobp	Establishment of Protein Localization to Organelle (GO:0072594)	32	47	2	1	STAT3	0.9028677150786308	descriptive target-membership annotation only	0.9714942397401894
